Local Case Number,Crash Date/Time,Road Name,Related Non-Motorist,Weather,Surface Condition,Light,Driver Substance Abuse,Pedestrian Type,Pedestrian Movement,Pedestrian Actions,Pedestrian Location,At Fault,Injury Severity,Safety Equipment,Latitude,Longitude,Year,Month,Hour
250050524,11/10/2025 06:01:00 PM,GARDINER AVE,Pedestrian,Clear,Dry,Dark,"Unknown, Unknown",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.02453759,-77.04989253,2025,11,18
250050394,11/09/2025 06:49:00 PM,GRAND PRE RD,Pedestrian,Clear,Dry,Medium,"Unknown, Unknown",Pedestrian,Walking/Cycling on Sidewalk,None (No Improper Action),Sidewalk,No,Possible Minor Injury,None,39.08878867,-77.07539967,2025,11,18
250050340,11/09/2025 11:45:00 AM,NA,Pedestrian,Cloudy,NA,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Walking/Cycling on Sidewalk,None (No Improper Action),Intersection Unmarked Crosswalk,No,Possible Minor Injury,None,39.04193614,-77.05173799,2025,11,11
250050206,11/08/2025 11:01:00 AM,DARNESTOWN RD,Cyclist (non-electric),Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (non-electric),Walking/Cycling Along Roadway With Traffic (In or Adjacent to Travel Lane),Unknown,Travel Lane Other Location,No,Possible Minor Injury,Helmet,39.09643099,-77.20301089,2025,11,11
250050152,11/07/2025 11:12:00 PM,GREAT SENECA HWY (SB/L),Scooter (electric),Rain,Wet,Dark,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Scooter (electric),Other,"Not Visible (Dark Clothing, No Lighting, etc.)",Travel Lane Other Location,Yes,Possible Minor Injury,None,39.16694681,-77.27007332,2025,11,23
250050147,11/07/2025 10:14:00 PM,ASPEN HILL RD,Pedestrian,Rain,Wet,Medium,"Unknown, Unknown",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.07954158,-77.08385866,2025,11,22
250050117,11/07/2025 06:43:00 PM,INDEPENDENCE ST,Scooter (electric),Clear,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Scooter (electric),Cross/Enter at Intersection,Unknown,Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.07637699,-77.08051961,2025,11,18
250049940,11/06/2025 08:48:00 PM,WALKERS CHOICE RD,Cyclist (non-electric),Clear,Dry,Medium,"Unknown, Unknown",Cyclist (non-electric),Walking/Cycling on Sidewalk,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.16145556,-77.20215973,2025,11,20
250049915,11/06/2025 05:46:00 PM,NA,Pedestrian,Clear,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Other,None (No Improper Action),Intersection Marked Crosswalk,No,Suspected Serious Injury,None,38.96469419,-77.10360327,2025,11,17
250049897,11/06/2025 04:17:00 PM,ARCOLA AVE,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.04712874,-77.05035061,2025,11,16
250049843,11/06/2025 12:10:00 PM,NA,Cyclist (non-electric),Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (non-electric),Cross/Enter at Intersection,"Failure to Obey Traffic Signs, Signals, or Officer",Intersection Marked Crosswalk,Yes,Possible Minor Injury,None,39.17139911,-77.27729741,2025,11,12
250049820,11/06/2025 10:55:00 AM,OLD STAGE RD,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Suspected Serious Injury,None,39.0493449,-77.14086883,2025,11,10
250049800,11/06/2025 08:51:00 AM,NA,Scooter (electric),Clear,NA,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Scooter (electric),Walking/Cycling on Sidewalk,None (No Improper Action),Driveway Access,No,Possible Minor Injury,None,39.10734849,-77.15875868,2025,11,8
250049791,11/06/2025 08:00:00 AM,RAY DR,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,"In Roadway Improperly (Standing, Lying, Working, Playing)",Intersection Unmarked Crosswalk,Yes,Possible Minor Injury,None,38.98546308,-77.01420933,2025,11,8
250049539,11/04/2025 02:45:00 PM,CROSSOVER,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.01594597,-77.00527489,2025,11,14
250049444,11/04/2025 10:20:00 AM,NA,Pedestrian,Clear,NA,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Standing,None (No Improper Action),Driveway Access,No,Possible Minor Injury,None,39.11697835,-77.20582193,2025,11,10
250049388,11/03/2025 08:50:00 PM,NA,Pedestrian,Clear,NA,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Other Working,None (No Improper Action),Travel Lane Other Location,No,Possible Minor Injury,None,38.99573865,-77.03664481,2025,11,20
250049249,11/02/2025 10:15:00 PM,N STONESTREET AVE,Cyclist (non-electric),Clear,Dry,Medium,"Unknown, Unknown",Cyclist (non-electric),Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,No Apparent Injury,None,39.08557216,-77.14669729,2025,11,22
250049198,11/02/2025 04:24:00 PM,TILDENWOOD DR,Pedestrian,Clear,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.0538787,-77.13809868,2025,11,16
250049172,11/02/2025 01:07:00 PM,HONEY HILL LA,Scooter (electric),Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Scooter (electric),Cross/Enter at Intersection,"Failure to Obey Traffic Signs, Signals, or Officer, Failure to Yield Right-Of-Way, Inattentive (Talking, Eating, etc.)",Intersection Other,Yes,Suspected Serious Injury,None,39.22381463,-77.24588989,2025,11,13
250049087,11/01/2025 06:30:00 PM,NA,"Other Pedestrian (person in a building, skater, personal conveyance, etc.)",Clear,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use, Unknown, Not Suspect of Drug Use","Other Pedestrian (person in a building, skater, personal conveyance, etc.)",None,None (No Improper Action),Other,No,No Apparent Injury,None,38.9871055,-77.13225617,2025,11,18
250049087,11/01/2025 06:30:00 PM,NA,"Other Pedestrian (person in a building, skater, personal conveyance, etc.)",Clear,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use, Unknown, Not Suspect of Drug Use","Other Pedestrian (person in a building, skater, personal conveyance, etc.)",None,None (No Improper Action),Other,No,No Apparent Injury,None,38.9871055,-77.13225617,2025,11,18
250049091,11/01/2025 06:00:00 PM,NA,Pedestrian,Clear,NA,Medium,"Unknown, Unknown",Pedestrian,Walking/Cycling on Sidewalk,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.07988451,-77.07879294,2025,11,18
250049079,11/01/2025 05:25:00 PM,DIAMONDBACK DR,Cyclist (Electric),Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (Electric),Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,Helmet,39.11518823,-77.21596697,2025,11,17
250049077,11/01/2025 04:00:00 PM,JACKSON RD,Cyclist (non-electric),Clear,Dry,Daylight,"Unknown, Unknown",Cyclist (non-electric),Walking/Cycling Along Roadway With Traffic (In or Adjacent to Travel Lane),None (No Improper Action),Travel Lane Other Location,No,Possible Minor Injury,"Helmet, Reflective Wear (backpack, triangles, etc.)",39.05543367,-76.986057,2025,11,16
250049041,11/01/2025 12:54:00 PM,SENECA MEADOWS PKWY,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Midblock Marked Crosswalk,No,Possible Minor Injury,None,39.19711333,-77.25765667,2025,11,12
250049022,11/01/2025 10:03:00 AM,MANSFIELD RD,Pedestrian,Clear,Dry,Daylight,"Unknown, Unknown",Pedestrian,Other,None (No Improper Action),Other,No,Possible Minor Injury,None,38.99651209,-77.01589103,2025,11,10
250049013,11/01/2025 08:18:00 AM,MONROE ST,Pedestrian,Clear,Dry,Medium,"Unknown, Unknown",Pedestrian,Cross/Enter at Intersection,"Failure to Obey Traffic Signs, Signals, or Officer",Intersection Marked Crosswalk,Yes,Suspected Serious Injury,None,39.08082373,-77.15005467,2025,11,8
250048675,10/30/2025 07:19:00 AM,NA,Pedestrian,Rain,Wet,Medium,"Unknown, Unknown",Pedestrian,Cross/Enter Not at Intersection,Unknown,Intersection Unmarked Crosswalk,No,Possible Minor Injury,None,39.0905276,-77.04796563,2025,10,7
250048556,10/29/2025 01:00:00 PM,COLESVILLE RD,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter Not at Intersection,None (No Improper Action),Median/Crossing Island,Yes,Suspected Serious Injury,None,38.99369671,-77.03197929,2025,10,13
250048344,10/28/2025 06:00:00 AM,EDUCATION BLVD,Pedestrian,Clear,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.13604317,-77.192508,2025,10,6
250048389,10/27/2025 07:15:00 PM,ARLINGTON RD,Cyclist (non-electric),Clear,Dry,Medium,"Unknown, Unknown",Cyclist (non-electric),Walking/Cycling on Sidewalk,None (No Improper Action),Driveway Access,No,Possible Minor Injury,Unknown,38.98011882,-77.09832152,2025,10,19
250048251,10/27/2025 03:22:00 PM,NA,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.17610442,-77.20981042,2025,10,15
250048241,10/27/2025 02:53:00 PM,MIDDLEBROOK RD (WB/L),Pedestrian,Clear,Dry,Daylight,"Unknown, Unknown",Pedestrian,Standing,None (No Improper Action),Shoulder/Roadside,No,Suspected Serious Injury,None,39.1816672,-77.23425146,2025,10,14
250048212,10/27/2025 12:23:00 PM,NA,Pedestrian,Clear,NA,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter Not at Intersection,"Inattentive (Talking, Eating, etc.)",Driveway Access,No,Possible Minor Injury,None,39.05787474,-76.95592392,2025,10,12
250048200,10/27/2025 11:34:00 AM,NA,Pedestrian,Clear,NA,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Other,Unknown,Other,Yes,Possible Minor Injury,None,39.12733288,-77.16309015,2025,10,11
250048194,10/27/2025 11:10:00 AM,GEORGIA AVE,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Unknown,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,38.99297265,-77.02656017,2025,10,11
250048161,10/27/2025 08:06:00 AM,NA,Pedestrian,Clear,NA,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter Not at Intersection,"Failure to Obey Traffic Signs, Signals, or Officer",Other,Yes,Possible Minor Injury,None,39.02757946,-76.9916449,2025,10,8
250048109,10/26/2025 06:07:00 PM,NO NAME,Scooter (electric),Clear,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Scooter (electric),Cross/Enter at Intersection,Dart/Dash,Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.05190768,-77.07509392,2025,10,18
250047966,10/25/2025 03:06:00 PM,NA,Pedestrian,Clear,NA,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Push/Work on Vehicle,None (No Improper Action),Driveway Access,No,Possible Minor Injury,None,39.15430219,-77.26973033,2025,10,15
250047874,10/24/2025 06:21:00 PM,NA,Scooter (electric),Cloudy,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Scooter (electric),Cross/Enter at Intersection,"Not Visible (Dark Clothing, No Lighting, etc.)",Intersection Marked Crosswalk,No,Possible Minor Injury,None,38.99376364,-77.05185327,2025,10,18
250047849,10/24/2025 04:03:00 PM,SILVER SPRING AVE,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Unmarked Crosswalk,No,Possible Minor Injury,None,38.99157131,-77.02671856,2025,10,16
250047848,10/24/2025 03:27:00 PM,CRESTHAVEN DR,Cyclist (Electric),Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (Electric),Walking/Cycling Along Roadway With Traffic (In or Adjacent to Travel Lane),"Failure to Obey Traffic Signs, Signals, or Officer, Improper Passing",Intersection Other,Yes,Possible Minor Injury,None,39.02579102,-76.98741144,2025,10,15
250047664,10/23/2025 03:30:00 PM,BAUER DR,Pedestrian,Clear,Dry,Daylight,"Unknown, Unknown",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.09482915,-77.10933039,2025,10,15
250047632,10/23/2025 12:42:00 PM,FREDERICK RD,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Walking/Cycling on Sidewalk,None (No Improper Action),Driveway Access,No,Possible Minor Injury,None,39.1510325,-77.20995658,2025,10,12
250047613,10/23/2025 10:35:00 AM,NA,Pedestrian,Clear,NA,Daylight,"Unknown, Unknown",Pedestrian,Standing,None (No Improper Action),Other,No,Possible Minor Injury,None,39.14967717,-77.19967817,2025,10,10
250047232,10/21/2025 08:08:00 AM,DARNESTOWN RD (WB/L),Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.11602017,-77.24661333,2025,10,8
250047116,10/20/2025 01:25:00 PM,WAYNE AVE,Pedestrian,Clear,Dry,Daylight,"Unknown, Unknown",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,No Apparent Injury,None,38.99448269,-77.02670366,2025,10,13
250047051,10/20/2025 01:21:00 AM,OAKVIEW DR,Pedestrian,Rain,Wet,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.01522129,-76.97693878,2025,10,1
250047017,10/19/2025 07:31:00 PM,NA,Cyclist (non-electric),Clear,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (non-electric),Cross/Enter at Intersection,Other,Intersection Marked Crosswalk,Yes,Possible Minor Injury,None,39.08267698,-76.93067348,2025,10,19
250047018,10/19/2025 06:17:00 PM,GEORGIA AVE (SB/L),Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,Dart/Dash,Intersection Other,Yes,Suspected Serious Injury,None,39.02675523,-77.04670141,2025,10,18
250046984,10/19/2025 03:25:00 PM,ILFORD RD,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter Not at Intersection,Dart/Dash,Shoulder/Roadside,Yes,Suspected Serious Injury,None,39.058411,-77.07857833,2025,10,15
250046867,10/18/2025 03:41:00 PM,FISHER AVE,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.14388492,-77.40847959,2025,10,15
250046867,10/18/2025 03:41:00 PM,FISHER AVE,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.14388492,-77.40847959,2025,10,15
250046799,10/18/2025 12:48:00 AM,NA,Pedestrian,Clear,NA,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Getting Off/On Vehicle,Other,Other,Yes,Possible Minor Injury,None,39.08660539,-76.93814944,2025,10,0
250046697,10/17/2025 01:15:00 PM,MONTGOMERY VILLAGE AVE,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Suspected Serious Injury,None,39.16152828,-77.20167673,2025,10,13
250046680,10/17/2025 12:01:00 PM,ROCKVILLE PIKE,Cyclist (Electric),Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (Electric),Cross/Enter at Intersection,None (No Improper Action),Sidewalk,No,Possible Minor Injury,None,39.0718896,-77.13280976,2025,10,12
250046591,10/16/2025 06:00:00 PM,MONTGOMERY VILLAGE AVE (SB/L),Cyclist (Electric),Clear,Dry,Medium,"Unknown, Unknown",Cyclist (Electric),Cross/Enter at Intersection,"Not Visible (Dark Clothing, No Lighting, etc.)",Intersection Marked Crosswalk,No,Possible Minor Injury,Helmet,39.16973204,-77.20446624,2025,10,18
250046466,10/16/2025 07:40:00 AM,NA,Pedestrian,Clear,NA,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Other Working,None (No Improper Action),Other,No,Possible Minor Injury,Unknown,39.11983149,-77.1762059,2025,10,7
250046445,10/15/2025 08:50:00 PM,RIVER RD,Pedestrian,Clear,Dry,Dark,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Unknown,"Not Visible (Dark Clothing, No Lighting, etc.)",Unknown,No,Suspected Serious Injury,None,38.96468655,-77.10355319,2025,10,20
250046341,10/15/2025 12:40:00 PM,BANK ST (EB/L),Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,No Apparent Injury,None,39.14002761,-77.22188436,2025,10,12
250046291,10/15/2025 07:48:00 AM,MONTROSE RD,Scooter (electric),Clear,Dry,Medium,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Scooter (electric),Cross/Enter at Intersection,None (No Improper Action),Midblock Marked Crosswalk,No,Suspected Serious Injury,None,39.05509967,-77.14686633,2025,10,7
250046212,10/14/2025 04:06:00 PM,SEMINARY PL,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,Unknown,39.00978017,-77.04431783,2025,10,16
250046032,10/13/2025 04:47:00 PM,NA,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter at Intersection,None (No Improper Action),Intersection Marked Crosswalk,No,Possible Minor Injury,None,39.06420372,-77.12613616,2025,10,16
250045953,10/13/2025 10:50:00 AM,NA,Pedestrian,Rain,NA,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Other,None (No Improper Action),Other,No,Possible Minor Injury,None,39.150761,-77.062383,2025,10,10
250045864,10/12/2025 03:35:00 PM,GEORGIA AVE,Scooter (electric),Clear,Dry,Daylight,"Unknown, Unknown",Scooter (electric),Cross/Enter at Intersection,None (No Improper Action),Driveway Access,No,Possible Minor Injury,None,39.0803202,-77.07435803,2025,10,15
250045852,10/12/2025 02:18:00 PM,KANSAS LA,Cyclist (Electric),Cloudy,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Cyclist (Electric),Cross/Enter at Intersection,Unknown,Intersection Unmarked Crosswalk,Yes,Possible Minor Injury,None,38.96930991,-77.0050771,2025,10,14
250045853,10/12/2025 02:01:00 PM,VEIRS MILL RD (WB/L),Pedestrian,Clear,Dry,Daylight,"Unknown, Unknown",Pedestrian,Cross/Enter Not at Intersection,Dart/Dash,Intersection Other,Yes,Possible Minor Injury,None,39.0583535,-77.08625218,2025,10,14
250045712,10/11/2025 11:29:00 AM,NA,Occupant Of a Non-Motor Vehicle Transportation Device,Clear,NA,Daylight,"Unknown, Unknown",Occupant Of a Non-Motor Vehicle Transportation Device,Walking/Cycling on Sidewalk,None (No Improper Action),Driveway Access,No,No Apparent Injury,None,38.9816165,-77.09857629,2025,10,11
250045694,10/11/2025 07:45:00 AM,STEWART LA,Pedestrian,Clear,Dry,Daylight,"Not Suspect of Alcohol Use, Not Suspect of Drug Use",Pedestrian,Cross/Enter Not at Intersection,Other,Shoulder/Roadside,Yes,Suspected Serious Injury,None,39.04610607,-76.98632883,2025,10,7
